timestamp,location,mining_activity,mining_depth_m,ch4_pct,co_ppm,gas_pressure_mpa,gas_emission_rate_m3t,vertical_stress_mpa,horizontal_stress_mpa,vibration_level,seismic_amplitude_mm,microseismic_activity,temperature_c,humidity_pct,airflow_m3min,gas_diffusion_coeff,coal_strength_mpa,permeability_md,stress_energy_index,mox_sensor_1,mox_sensor_2,mox_sensor_3,mox_sensor_4,mox_sensor_5,mox_sensor_6,mox_sensor_7,mox_sensor_8,risk_score,outburst_risk_binary,outburst_risk_class
2022-01-01 00:32:40,Face-A1,Cutting,354.5,1.493,4.38,0.7542,2.56,9.42,7.36,0.902,0.98,1.845,29.2,74.6,210.9,0.05044,25.23,3.8142,2.537,1.514,1.501,1.469,1.557,1.519,1.515,1.541,1.376,0.2659,0,0
2022-01-01 00:33:00,Face-A1,Cutting,549.4,2.695,9.04,1.286,3.662,12.22,8.62,0.648,0.295,0.836,27.6,74.1,223.0,0.03945,19.71,1.9291,5.049,2.473,2.566,2.533,2.56,2.7,2.641,2.734,2.661,0.4216,0,1
2022-01-01 00:33:20,Face-A1,Conveyor-Running,447.2,1.488,13.86,0.938,2.196,11.5,7.28,0.592,0.642,1.431,31.5,77.0,244.4,0.04788,22.13,3.0527,3.998,1.53,1.259,1.506,1.392,1.41,1.495,1.527,1.539,0.2437,0,0
2022-01-01 00:33:40,Face-B2,Idle,524.0,0.86,2.12,1.2211,1.805,12.42,7.1,0.729,0.542,1.087,28.3,83.6,149.6,0.03368,20.73,2.1046,4.586,0.955,0.897,1.095,0.994,0.892,0.981,0.896,0.925,0.3224,0,0
2022-01-01 00:34:00,Face-A2,Conveyor-Running,614.9,1.343,1.37,1.2802,2.447,14.04,8.72,1.147,0.443,0.654,26.6,54.9,232.3,0.04219,12.11,1.8597,9.909,1.34,1.362,1.49,1.325,1.509,1.308,1.432,1.406,0.4443,0,1
2022-01-01 00:34:20,Face-B1,Blasting,353.1,1.637,22.57,0.7613,2.435,8.48,3.55,1.01,0.441,1.131,26.0,66.3,198.4,0.0648,27.79,5.1219,0.934,1.727,1.61,1.483,1.693,1.591,1.577,1.633,1.548,0.2581,0,0
2022-01-01 00:34:40,Gate-Road-2,Idle,466.2,1.164,6.71,0.9238,1.965,11.88,7.79,0.752,0.747,1.311,26.4,82.4,187.5,0.04406,21.08,2.6195,4.413,1.037,1.096,1.294,1.123,1.077,1.15,1.232,1.21,0.3435,0,0
2022-01-01 00:35:00,Face-A2,Cutting,485.8,2.511,10.8,1.1811,4.008,12.44,6.62,0.662,1.398,1.73,23.7,70.2,193.1,0.03261,19.64,3.6797,3.731,2.722,2.493,2.605,2.444,2.594,2.573,2.544,2.434,0.4277,0,1
2022-01-01 00:35:20,Face-B1,Cutting,438.3,1.91,36.99,0.95,2.781,12.22,8.23,1.023,0.725,1.06,27.1,60.5,174.7,0.0469,22.65,3.2539,4.45,1.84,1.932,1.882,1.892,1.903,1.781,2.011,1.808,0.3594,0,1
2022-01-01 00:35:40,Gate-Road-1,Roof-Support,608.0,2.414,24.83,1.4775,4.253,16.77,11.65,1.39,1.874,2.132,29.9,59.3,116.1,0.03239,14.98,2.051,12.0,2.62,2.429,2.661,2.333,2.535,2.568,2.693,2.328,0.5117,0,1
2022-01-01 00:36:00,Face-A2,Blasting,413.6,3.415,33.22,1.1937,4.716,10.74,5.28,0.572,0.487,1.223,31.1,71.9,213.2,0.03775,22.85,3.2895,2.685,3.382,3.269,3.382,3.285,3.404,3.411,3.546,3.198,0.3168,0,0
2022-01-01 00:36:20,Face-A1,Cutting,433.4,2.581,4.44,1.1054,3.474,11.45,6.83,0.739,0.993,1.448,28.7,67.9,203.3,0.04221,22.81,2.7915,3.577,2.475,2.399,2.475,2.356,2.628,2.436,2.674,2.354,0.3645,0,1
2022-01-01 00:36:40,Face-A2,Cutting,414.8,1.643,3.27,0.8912,2.233,10.48,5.44,0.833,1.713,1.758,41.5,93.6,192.4,0.04674,22.86,3.0988,2.226,1.525,1.746,1.698,1.495,1.563,1.608,1.722,1.658,0.3978,0,1
2022-01-01 00:37:00,Face-A1,Cutting,631.0,3.525,23.12,1.4928,5.259,16.7,8.64,1.255,0.388,1.13,29.3,70.4,121.3,0.02699,11.58,1.5318,12.0,3.577,3.46,3.542,3.553,3.612,3.494,3.599,3.206,0.5646,0,2
2022-01-01 00:37:20,Return-Air,Idle,440.9,0.997,5.9,0.9308,2.33,11.61,6.88,1.482,0.462,1.207,21.1,64.4,187.0,0.05353,24.48,2.7235,2.505,1.175,1.243,1.053,1.072,1.106,1.11,1.28,1.123,0.2936,0,0
2022-01-01 00:37:40,Gate-Road-2,Roof-Support,555.2,1.449,4.04,1.1801,2.672,13.81,8.8,0.758,0.343,0.862,29.7,84.5,198.0,0.04615,18.17,2.093,6.577,1.504,1.557,1.484,1.614,1.718,1.693,1.672,1.488,0.389,0,1
2022-01-01 00:38:00,Face-B2,Cutting,737.1,3.488,6.75,1.6811,5.346,21.01,13.21,1.77,0.664,1.559,32.5,71.2,254.4,0.02286,5.0,2.0496,12.0,3.522,3.35,3.527,3.417,3.468,3.384,3.541,3.291,0.6312,1,2
2022-01-01 00:38:20,Gate-Road-2,Cutting,491.0,1.858,24.57,1.1042,3.097,11.62,7.1,1.147,0.669,0.693,26.9,79.7,195.4,0.03557,22.49,2.6776,3.521,1.949,1.666,1.952,1.982,1.934,1.921,1.972,1.874,0.359,0,1
2022-01-01 00:38:40,Gate-Road-2,Cutting,633.4,2.698,2.28,1.4614,3.923,17.58,9.22,1.089,0.604,1.778,22.1,90.8,110.2,0.03264,11.96,1.6211,12.0,2.774,2.64,2.909,2.469,2.624,2.751,2.659,2.536,0.6258,1,2
2022-01-01 00:39:00,Face-A1,Idle,700.6,1.231,16.14,1.4456,1.951,15.89,9.63,1.063,1.04,0.905,20.8,86.8,200.7,0.0282,10.4,1.3604,12.0,1.24,1.121,1.473,1.103,1.335,1.26,1.298,1.353,0.449,0,1
2022-01-01 00:39:20,Gate-Road-2,Cutting,623.3,3.451,12.84,1.6413,5.059,16.56,8.74,1.189,0.679,1.79,27.6,75.7,227.0,0.03639,13.46,1.774,10.637,3.464,3.378,3.593,3.409,3.493,3.44,3.514,3.319,0.5716,0,2
2022-01-01 00:39:40,Face-B1,Idle,498.0,1.031,8.78,0.9161,1.55,14.17,7.36,1.389,0.546,1.027,23.9,79.3,166.8,0.04384,18.46,2.4181,5.674,1.041,0.957,1.213,1.143,1.067,1.09,1.091,0.938,0.2701,0,0
2022-01-01 00:40:00,Gate-Road-2,Cutting,577.1,2.318,5.93,1.3569,4.827,12.14,6.49,0.85,0.354,1.052,27.2,85.5,118.3,0.03402,17.28,2.2593,4.828,2.572,2.423,2.571,2.506,2.619,2.646,2.581,2.447,0.465,0,1
2022-01-01 00:40:20,Gate-Road-2,Cutting,345.5,1.907,11.32,0.8159,3.71,8.8,6.12,0.514,0.292,0.0,26.5,62.4,255.0,0.04786,28.62,3.9806,2.268,2.164,2.034,2.024,1.978,2.011,1.959,2.102,2.035,0.2621,0,0
2022-01-01 00:40:40,Face-A2,Conveyor-Running,406.4,1.22,11.09,0.8989,2.947,11.02,7.05,0.718,0.276,0.996,33.9,58.9,184.9,0.04713,26.99,3.3925,2.695,1.435,1.433,1.395,1.411,1.435,1.456,1.537,1.388,0.2876,0,0
2022-01-01 00:41:00,Face-A1,Idle,427.4,1.118,3.2,0.9101,1.583,10.99,6.85,0.67,0.575,0.91,31.3,92.1,158.5,0.04872,22.43,3.5762,3.212,1.049,1.025,1.087,0.978,1.029,1.212,1.29,0.994,0.2924,0,0
2022-01-01 00:41:20,Face-A2,Cutting,768.9,3.755,8.57,1.8595,6.695,19.68,11.12,1.878,0.674,2.159,25.7,59.5,211.9,0.01472,10.33,2.1952,12.0,3.882,3.899,4.135,3.75,4.051,3.869,4.11,3.916,0.6531,1,2
2022-01-01 00:41:40,Face-B1,Ventilation-Check,402.5,0.776,6.98,0.7555,1.251,10.23,5.83,0.543,0.967,0.424,26.3,94.7,142.7,0.05489,23.52,3.3993,2.327,0.758,0.77,0.886,0.911,0.769,0.766,0.854,0.819,0.2428,0,0
2022-01-01 00:42:00,Gate-Road-2,Roof-Support,400.7,1.053,0.52,0.8961,2.639,8.7,4.13,0.623,1.529,2.451,31.7,65.1,142.5,0.04928,25.66,3.0574,0.945,1.257,1.18,1.322,1.218,1.216,1.242,1.379,1.248,0.2156,0,0
2022-01-01 00:42:20,Gate-Road-2,Ventilation-Check,374.7,0.777,15.91,0.7698,1.724,12.21,8.42,1.936,0.778,0.97,28.5,63.0,164.8,0.05415,25.62,4.1627,3.935,0.927,0.969,0.94,0.96,0.869,0.745,0.819,0.726,0.214,0,0
2022-01-01 00:42:40,Face-A1,Idle,567.2,1.309,11.28,1.2476,2.172,13.58,9.9,0.889,1.33,1.436,29.3,79.9,189.6,0.03737,18.22,2.6283,7.774,1.292,1.443,1.334,1.287,1.24,1.323,1.391,1.188,0.42,0,1
2022-01-01 00:43:00,Face-B1,Idle,517.1,1.314,1.85,1.1681,3.173,13.45,8.51,0.844,1.068,0.81,32.7,55.9,155.7,0.03859,21.28,2.1753,5.78,1.632,1.418,1.699,1.53,1.475,1.578,1.48,1.544,0.3804,0,1
2022-01-01 00:43:20,Face-B1,Conveyor-Running,630.4,1.428,16.95,1.3179,3.414,14.98,9.58,1.076,0.614,1.673,24.9,97.7,202.4,0.04763,9.77,1.907,12.0,1.657,1.698,1.485,1.606,1.661,1.7,1.825,1.559,0.3429,0,0
2022-01-01 00:43:40,Face-A2,Cutting,580.6,2.727,17.5,1.4217,3.985,11.78,6.94,0.666,0.28,0.306,31.8,91.2,207.6,0.03466,17.45,2.0578,5.157,2.742,2.683,2.713,2.692,2.667,2.679,2.78,2.506,0.404,0,1
2022-01-01 00:44:00,Face-A1,Idle,334.4,0.944,3.7,0.7603,1.872,7.25,3.05,0.925,0.627,0.874,26.4,87.4,178.9,0.05412,28.73,4.5064,0.947,0.931,1.022,1.015,1.048,0.969,1.092,0.908,1.05,0.1907,0,0
2022-01-01 00:44:20,Face-A2,Roof-Support,403.1,0.742,3.42,0.8816,0.82,8.34,4.33,0.611,0.778,0.825,19.0,56.7,172.1,0.04576,29.8,3.4242,1.389,0.632,0.819,0.637,0.735,0.782,0.913,0.795,0.709,0.2476,0,0
2022-01-01 00:44:40,Return-Air,Cutting,663.8,2.978,6.53,1.6155,4.708,17.91,10.37,1.055,0.37,0.94,23.3,84.9,213.9,0.03399,11.81,3.3035,12.0,2.92,2.882,3.075,2.903,3.146,2.907,3.098,2.857,0.5756,0,2
2022-01-01 00:45:00,Face-A2,Cutting,475.6,2.283,9.79,1.0718,3.442,11.16,6.39,0.724,1.316,1.037,24.3,83.9,203.8,0.03696,18.66,3.062,3.994,2.37,2.247,2.448,2.102,2.29,2.196,2.342,2.24,0.4236,0,1
2022-01-01 00:45:20,Face-B1,Cutting,642.5,3.596,6.81,1.602,5.434,15.45,8.78,1.117,0.903,1.947,33.4,73.7,137.2,0.03292,14.44,1.8474,8.698,3.551,3.587,3.717,3.534,3.607,3.561,3.644,3.531,0.5422,0,1
2022-01-01 00:45:40,Gate-Road-1,Idle,482.0,1.127,3.05,0.9335,2.743,10.77,6.5,0.86,0.973,0.607,27.5,80.4,228.9,0.05596,24.29,2.3945,3.209,1.342,1.219,1.444,1.251,1.299,1.292,1.377,1.286,0.2884,0,0
2022-01-01 00:46:00,Face-A2,Idle,383.9,0.963,1.27,0.7805,1.246,9.71,5.15,0.701,0.546,1.328,26.8,78.2,210.8,0.06045,25.22,3.2904,2.129,0.967,0.78,0.907,0.979,0.87,1.015,0.946,0.774,0.2908,0,0
2022-01-01 00:46:20,Return-Air,Roof-Support,463.6,1.572,9.84,0.999,2.596,10.73,8.17,0.809,0.354,0.442,34.0,59.9,158.5,0.05026,20.95,2.809,3.951,1.539,1.612,1.669,1.624,1.697,1.706,1.632,1.544,0.4011,0,1
2022-01-01 00:46:40,Return-Air,Cutting,383.8,1.663,12.04,0.9198,3.034,10.79,5.38,1.143,0.355,0.176,24.9,67.6,114.3,0.05114,25.22,3.1691,2.475,1.541,1.566,1.795,1.806,1.821,1.692,1.774,1.609,0.213,0,0
2022-01-01 00:47:00,Face-A2,Roof-Support,432.1,1.789,38.53,0.9811,2.406,11.17,7.41,1.053,0.568,1.379,26.4,69.0,191.6,0.04877,22.02,2.9688,3.71,1.719,1.759,1.841,1.65,1.72,1.84,1.636,1.614,0.2906,0,0
2022-01-01 00:47:20,Face-B1,Conveyor-Running,524.1,1.371,1.22,1.0999,2.172,12.42,7.24,0.842,0.286,0.399,28.1,56.8,189.1,0.03549,19.97,3.3358,4.827,1.296,1.282,1.487,1.369,1.276,1.413,1.58,1.288,0.3247,0,0
2022-01-01 00:47:40,Face-A2,Roof-Support,561.4,0.851,0.97,1.1625,2.397,15.06,9.4,1.559,0.549,0.944,27.8,79.5,190.6,0.04868,16.63,2.4207,8.935,1.072,1.067,0.999,1.006,0.997,1.091,1.144,0.919,0.408,0,1
2022-01-01 00:48:00,Face-A2,Idle,309.2,0.271,4.06,0.633,1.37,7.74,5.05,0.572,0.427,1.071,29.3,83.3,235.2,0.07786,31.2,4.4794,1.283,0.437,0.321,0.574,0.371,0.431,0.544,0.374,0.327,0.1648,0,0
2022-01-01 00:48:20,Face-A1,Ventilation-Check,497.9,1.459,1.32,1.0851,2.445,12.47,7.61,0.734,0.513,0.002,30.2,76.5,178.8,0.0371,19.76,3.0542,5.081,1.508,1.464,1.491,1.601,1.695,1.475,1.582,1.395,0.2806,0,0
2022-01-01 00:48:40,Face-B2,Ventilation-Check,429.6,1.189,7.55,0.9535,2.533,8.98,4.48,0.501,0.433,0.282,24.7,90.7,195.5,0.04844,20.99,2.8126,1.985,1.355,1.304,1.42,1.321,1.274,1.194,1.393,1.294,0.1645,0,0
2022-01-01 00:49:00,Face-B1,Roof-Support,422.2,1.106,1.75,0.9249,2.689,10.47,6.02,0.6,0.477,1.062,20.5,75.5,202.5,0.05325,24.5,3.4497,2.568,1.374,1.145,1.388,1.344,1.344,1.419,1.401,1.274,0.2376,0,0
2022-01-01 00:49:20,Face-A1,Ventilation-Check,515.9,1.593,5.28,1.218,2.723,13.28,8.11,1.003,0.441,0.476,29.6,72.2,162.2,0.04143,18.72,2.9202,6.01,1.657,1.749,1.631,1.583,1.496,1.603,1.664,1.504,0.4121,0,1
2022-01-01 00:49:40,Face-A2,Roof-Support,433.9,1.662,7.56,0.9701,3.087,12.45,7.55,0.88,0.652,0.37,20.6,66.5,211.1,0.05518,22.34,2.8886,4.256,1.888,1.695,1.746,1.673,1.787,1.81,1.745,1.763,0.3574,0,1
2022-01-01 00:50:00,Gate-Road-2,Conveyor-Running,665.9,2.134,4.9,1.417,3.525,15.74,8.63,0.829,0.427,0.903,29.3,74.8,234.4,0.03694,11.84,1.9046,11.568,2.262,2.15,2.189,2.102,2.248,2.177,2.429,2.179,0.4848,0,1
2022-01-01 00:50:20,Face-A2,Cutting,642.6,3.396,4.94,1.5743,4.793,18.8,12.31,1.135,0.601,0.914,30.9,45.0,163.4,0.03212,10.56,2.1514,12.0,3.401,3.172,3.544,3.29,3.401,3.347,3.486,3.101,0.6183,1,2
2022-01-01 00:50:40,Face-A1,Blasting,641.8,3.363,25.62,1.5113,5.246,16.71,8.03,0.886,0.412,0.993,32.5,89.6,107.0,0.03125,10.67,1.4619,12.0,3.399,3.332,3.356,3.245,3.407,3.547,3.521,3.292,0.5849,0,2
2022-01-01 00:51:00,Face-B1,Cutting,440.6,1.866,24.69,0.9986,2.94,9.19,5.32,0.615,0.237,0.381,27.5,75.9,148.3,0.04642,23.68,4.336,2.218,1.905,1.8,1.895,1.861,2.102,1.921,1.9,1.964,0.3056,0,0
2022-01-01 00:51:20,Return-Air,Ventilation-Check,384.5,1.364,2.61,0.8782,1.968,8.6,4.42,0.513,0.212,0.0,36.0,83.3,182.6,0.05602,27.2,3.6995,1.365,1.303,1.309,1.332,1.274,1.304,1.277,1.381,1.311,0.2454,0,0
2022-01-01 00:51:40,Face-A2,Roof-Support,509.8,1.562,13.43,1.0798,2.602,14.45,8.82,0.924,0.902,1.444,22.4,83.5,117.0,0.04611,16.57,2.2364,8.157,1.681,1.678,1.605,1.678,1.526,1.597,1.694,1.527,0.4009,0,1
2022-01-01 00:52:00,Face-B2,Cutting,482.0,2.542,6.36,1.1612,3.889,13.54,8.94,1.274,0.767,1.831,33.8,79.4,159.1,0.03862,23.88,2.8759,5.338,2.548,2.6,2.685,2.458,2.643,2.514,2.618,2.499,0.3667,0,1
2022-01-01 00:52:20,Gate-Road-1,Cutting,426.9,2.344,8.56,1.0361,3.753,10.7,5.29,0.641,0.2,0.262,24.9,61.8,181.3,0.04472,20.48,2.9964,2.977,2.341,2.251,2.486,2.208,2.358,2.362,2.547,2.293,0.3276,0,0
2022-01-01 00:52:40,Face-A2,Conveyor-Running,358.9,1.127,2.11,0.7596,2.375,9.15,7.37,1.538,1.156,2.701,28.1,38.4,205.7,0.05789,25.39,3.6226,2.56,1.215,1.405,1.178,1.343,1.262,1.103,1.286,1.035,0.2478,0,0
2022-01-01 00:53:00,Gate-Road-1,Ventilation-Check,495.0,1.96,7.86,1.0714,3.625,10.98,6.75,0.756,0.227,1.504,28.6,93.8,219.3,0.04087,20.38,2.4108,3.669,2.032,2.169,1.995,1.924,2.222,2.167,2.053,1.979,0.3132,0,0
2022-01-01 00:53:20,Face-A2,Roof-Support,451.5,1.195,0.85,1.0067,2.205,12.87,8.03,0.701,0.269,1.937,33.4,72.2,194.1,0.03692,15.97,3.0276,6.305,1.268,1.168,1.258,1.221,1.256,1.119,1.27,1.313,0.4228,0,1
2022-01-01 00:53:40,Face-B2,Idle,582.6,1.051,5.02,1.2434,2.038,13.38,6.88,0.999,0.335,0.847,23.6,68.6,173.2,0.03479,18.28,2.4337,5.327,1.135,1.121,1.077,0.91,1.012,1.181,1.018,1.213,0.3193,0,0
2022-01-01 00:54:00,Face-B2,Roof-Support,579.8,1.21,36.62,1.2364,2.977,15.51,9.27,1.38,0.6,1.353,36.5,69.4,163.9,0.04036,15.7,2.1367,9.307,1.373,1.43,1.601,1.48,1.508,1.434,1.495,1.576,0.3683,0,1
2022-01-01 00:54:20,Face-B1,Roof-Support,632.1,2.121,11.2,1.4394,3.657,17.42,11.23,1.067,0.39,0.851,19.4,67.4,177.8,0.0338,14.8,1.5377,12.0,2.333,2.098,2.156,2.17,2.221,2.329,2.158,2.078,0.4428,0,1
2022-01-01 00:54:40,Face-A1,Conveyor-Running,348.9,0.876,18.03,0.7123,1.382,8.78,5.44,1.104,0.47,1.343,27.7,71.8,212.1,0.06633,23.07,3.8441,1.737,0.803,0.807,0.865,0.817,0.84,0.957,0.893,0.832,0.2476,0,0
2022-01-01 00:55:00,Gate-Road-2,Cutting,548.1,3.239,7.99,1.384,5.062,14.86,9.03,1.187,0.439,0.586,30.3,71.2,201.2,0.03675,15.08,2.4741,9.366,3.213,3.298,3.399,3.213,3.359,3.133,3.45,3.129,0.5108,0,1
2022-01-01 00:55:20,Face-A2,Roof-Support,412.7,1.312,1.23,0.8614,1.534,12.53,7.48,0.663,0.845,0.825,32.1,73.2,181.2,0.06148,19.95,2.9761,4.77,1.211,1.223,1.173,1.248,1.201,1.191,1.088,1.139,0.2867,0,0
2022-01-01 00:55:40,Face-A1,Blasting,353.6,2.014,5.72,0.8713,2.926,9.16,4.39,1.037,0.366,1.419,22.3,69.6,232.8,0.04866,29.23,3.7477,2.067,1.947,2.046,1.956,1.915,2.017,2.153,2.129,2.094,0.2775,0,0
2022-01-01 00:56:00,Face-A1,Roof-Support,448.6,1.029,0.4,0.9286,1.763,11.0,5.5,0.587,0.216,0.174,20.1,80.9,166.9,0.04781,23.29,2.8999,2.633,1.062,1.103,1.116,0.958,1.054,0.93,1.104,0.935,0.2408,0,0
2022-01-01 00:56:20,Face-B2,Roof-Support,628.2,2.139,5.57,1.3182,3.305,15.63,10.31,0.927,0.398,0.811,33.2,79.3,223.6,0.02392,12.37,1.5211,12.0,2.136,2.224,2.363,2.177,2.108,2.189,2.256,2.148,0.4659,0,1
2022-01-01 00:56:40,Face-B2,Roof-Support,455.3,1.35,8.39,0.9882,2.562,10.49,7.0,1.328,0.564,1.604,29.0,66.7,162.4,0.04298,22.52,3.4605,3.041,1.543,1.406,1.447,1.459,1.442,1.385,1.6,1.352,0.3093,0,0
2022-01-01 00:57:00,Face-A1,Cutting,687.9,3.43,7.07,1.6232,5.846,16.28,10.59,0.908,0.453,0.859,20.4,73.9,135.6,0.03044,13.14,1.3401,12.0,3.478,3.507,3.738,3.487,3.572,3.61,3.698,3.604,0.566,0,2
2022-01-01 00:57:20,Face-B1,Roof-Support,565.9,1.879,6.63,1.2573,3.938,14.68,8.15,0.737,0.233,0.418,26.0,60.4,183.0,0.04012,14.82,2.2582,8.137,2.095,1.932,2.087,2.03,2.064,2.149,2.234,2.171,0.447,0,1
2022-01-01 00:57:40,Face-A2,Cutting,452.7,2.301,4.95,1.0792,3.426,11.12,6.55,0.723,0.418,1.126,25.0,78.2,107.8,0.04155,18.77,3.6715,3.593,2.438,2.097,2.475,2.117,2.428,2.233,2.299,2.2,0.3403,0,0
2022-01-01 00:58:00,Face-B2,Cutting,639.2,2.66,1.15,1.4871,4.269,16.37,10.81,1.67,0.624,1.64,32.5,88.9,168.2,0.02742,10.85,2.5376,12.0,2.785,2.72,2.86,2.652,2.69,2.741,2.836,2.691,0.5533,0,2
2022-01-01 00:58:20,Face-A1,Cutting,553.4,2.907,7.24,1.3799,4.32,12.05,6.25,0.768,0.554,0.994,26.6,80.8,212.2,0.04353,17.57,2.5145,4.5,2.833,2.78,2.86,2.838,3.064,2.93,2.967,2.877,0.4967,0,1
2022-01-01 00:58:40,Gate-Road-1,Ventilation-Check,388.1,1.41,6.35,0.8051,2.552,9.59,6.66,0.514,0.251,0.193,27.3,71.2,211.6,0.05194,22.96,3.9314,3.144,1.588,1.379,1.624,1.486,1.562,1.495,1.566,1.415,0.3103,0,0
2022-01-01 00:59:00,Face-B1,Roof-Support,723.1,2.277,32.43,1.5588,3.233,19.31,11.12,1.129,0.909,1.06,27.0,62.3,233.6,0.02038,8.68,2.5057,12.0,2.314,2.08,2.326,2.076,2.237,2.225,2.295,2.13,0.624,1,2
2022-01-01 00:59:20,Return-Air,Idle,531.1,1.248,2.39,1.0734,2.201,11.94,6.48,1.894,1.085,2.415,34.7,78.8,151.8,0.03384,24.91,2.3092,3.15,1.311,1.179,1.31,1.152,1.284,1.343,1.317,1.355,0.3109,0,0
2022-01-01 00:59:40,Face-A1,Idle,502.3,1.207,6.34,1.1078,2.451,12.58,7.52,0.696,0.244,1.409,31.6,66.1,137.3,0.04815,20.61,3.5327,5.175,1.396,1.355,1.315,1.399,1.322,1.313,1.375,1.263,0.3007,0,0
2022-01-01 01:00:00,Face-A2,Idle,397.3,0.751,9.69,0.8902,1.364,7.71,3.73,1.12,0.461,0.873,30.8,72.3,206.2,0.05392,28.46,4.3336,0.884,0.801,0.78,0.782,0.776,0.821,0.772,0.782,0.738,0.2188,0,0
2022-01-01 01:00:20,Face-A1,Roof-Support,641.5,1.795,3.27,1.3722,3.08,14.47,7.17,0.761,0.428,1.184,28.8,79.7,150.2,0.03671,13.93,1.6467,7.732,1.889,1.813,1.982,1.763,1.964,1.732,1.961,1.84,0.42,0,1
2022-01-01 01:00:40,Return-Air,Roof-Support,562.1,2.354,21.27,1.3145,4.273,15.02,9.07,0.785,0.32,1.07,28.8,64.0,188.7,0.03244,15.2,2.5328,9.209,2.656,2.539,2.642,2.419,2.681,2.575,2.548,2.318,0.4553,0,1
2022-01-01 01:01:00,Gate-Road-2,Blasting,575.5,4.461,6.95,1.4975,6.528,14.02,8.84,0.716,0.436,1.185,24.4,73.0,139.0,0.02075,18.42,2.3855,6.606,4.498,4.389,4.575,4.218,4.396,4.43,4.454,4.283,0.5183,0,1
2022-01-01 01:01:20,Face-A2,Idle,439.1,0.912,19.6,0.915,2.304,13.16,8.87,0.711,0.806,0.928,31.5,61.6,161.8,0.0425,21.93,2.719,5.288,1.133,1.173,1.16,1.105,1.053,1.0,1.054,1.122,0.2699,0,0
2022-01-01 01:01:40,Face-B2,Roof-Support,600.1,2.005,0.02,1.3078,4.107,15.52,9.8,1.63,0.494,2.029,26.5,68.8,160.3,0.02508,12.26,2.5542,12.0,2.248,2.189,2.424,2.193,2.14,2.288,2.219,2.291,0.5109,0,1
2022-01-01 01:02:00,Gate-Road-2,Ventilation-Check,609.4,1.547,8.04,1.3505,3.149,15.87,11.1,1.31,0.421,1.532,22.9,67.5,179.5,0.03423,15.44,1.6924,11.043,1.569,1.679,1.812,1.555,1.641,1.635,1.764,1.729,0.4911,0,1
2022-01-01 01:02:20,Face-B2,Ventilation-Check,419.7,1.08,12.48,0.8737,1.878,9.2,6.61,0.582,0.87,0.685,27.4,84.3,175.4,0.05763,25.55,2.97,1.996,1.089,1.181,1.146,0.897,1.169,1.176,1.175,1.248,0.2192,0,0
2022-01-01 01:02:40,Face-B1,Cutting,330.0,0.985,4.21,0.6711,2.352,7.79,5.26,0.434,0.496,0.401,28.1,74.2,188.9,0.05959,31.55,4.1539,0.979,1.036,1.047,1.076,1.195,1.156,1.209,1.14,1.072,0.1362,0,0
2022-01-01 01:03:00,Face-A2,Cutting,569.8,2.872,1.59,1.3031,3.478,13.36,8.39,0.915,0.399,2.127,33.4,65.4,188.9,0.03611,17.57,2.4327,6.222,2.744,2.622,2.749,2.644,2.739,2.759,2.72,2.563,0.4375,0,1
2022-01-01 01:03:20,Face-A1,Idle,311.2,0.716,0.14,0.6551,0.763,6.5,4.88,0.365,1.879,1.636,31.4,67.9,198.9,0.07049,29.41,4.6745,0.393,0.751,0.581,0.565,0.618,0.765,0.526,0.627,0.65,0.1841,0,0
2022-01-01 01:03:40,Gate-Road-2,Blasting,518.2,3.948,1.3,1.3794,6.149,13.75,6.48,1.024,0.63,1.263,24.0,82.3,166.4,0.02625,17.99,2.328,4.728,4.049,3.919,4.126,3.999,4.097,4.015,3.972,3.988,0.5519,0,2
2022-01-01 01:04:00,Gate-Road-2,Cutting,446.3,2.041,10.02,1.1091,4.326,12.2,6.93,1.254,0.884,1.305,32.2,56.4,199.5,0.04421,21.98,2.969,4.077,2.381,2.214,2.404,2.248,2.399,2.337,2.408,2.26,0.3427,0,0
2022-01-01 01:04:20,Face-B2,Conveyor-Running,646.2,2.259,14.62,1.4659,4.156,16.63,8.49,1.054,1.213,1.278,17.6,64.0,221.2,0.03312,10.98,1.7121,12.0,2.392,2.467,2.552,2.403,2.434,2.308,2.549,2.321,0.518,0,1
2022-01-01 01:04:40,Face-A2,Cutting,452.9,2.487,0.83,1.1086,3.945,10.33,6.73,0.596,0.369,0.779,29.7,61.6,133.5,0.0389,20.77,2.6876,3.059,2.489,2.568,2.485,2.404,2.5,2.454,2.46,2.374,0.3329,0,0
2022-01-01 01:05:00,Face-A2,Conveyor-Running,632.9,2.636,0.96,1.4869,4.167,16.22,9.14,0.924,0.309,0.412,25.2,73.8,140.2,0.03897,10.45,1.655,12.0,2.867,2.629,2.538,2.479,2.604,2.683,2.887,2.59,0.5147,0,1
2022-01-01 01:05:20,Gate-Road-1,Idle,438.3,1.271,0.03,1.0286,2.57,8.66,7.61,0.577,1.923,0.668,22.4,73.4,208.2,0.04792,22.49,3.1731,3.494,1.294,1.39,1.351,1.391,1.376,1.453,1.599,1.404,0.2893,0,0
2022-01-01 01:05:40,Gate-Road-2,Ventilation-Check,620.0,2.308,2.65,1.3349,4.3,17.09,9.84,1.821,0.683,2.13,23.3,70.6,211.6,0.03865,13.06,2.3648,12.0,2.454,2.322,2.602,2.317,2.5,2.475,2.399,2.242,0.5308,0,1
